pt_root_id,Area Membership
864691136100874613,RL
864691135718888753,RL
864691135725623359,AL
864691135454049130,AL
864691135582559341,AL
864691136673303431,AL
864691136673303431,RL
864691135772564987,AL
864691135867527958,AL
864691135383028698,AL
864691135565154135,AL
864691135565154135,AL
864691136487524370,AL
864691136390915199,AL
864691135569921414,AL
864691136238338364,RL
864691136310573402,RL
864691135182497538,RL
864691136227706193,LM
864691135777091757,AL
864691135988027139,RL
864691136176198918,RL
864691136176198918,LM
864691136297893915,RL
864691136389084279,RL
864691136389084279,RL
864691135491482215,RL
864691135341198789,RL
864691135341198789,RL
864691135739733140,RL
864691136361638626,RL
864691135065488964,RL
864691134989683322,RL
864691136144355636,RL
864691136144355636,RL
864691136009591724,RL
864691135183085570,RL
864691135489433914,RL
864691135777166432,RL
864691135273149457,RL
864691135889445257,RL
864691135889445257,RL
864691135719456817,RL
864691135864879998,RL
864691135408206537,RL
864691136040349438,RL
864691136040349438,RL
864691135783312435,V1
864691136389287799,V1
864691136389287799,RL
864691135939352577,RL
864691135785958340,RL
864691135013110774,RL
864691135013110774,RL
864691136238268220,RL
864691134885481722,V1
864691135395103221,AL
864691135307460422,RL
864691135307460422,RL
864691136274982413,RL
864691135915664486,RL
864691135915664486,AL
864691136522172561,RL
864691135698253333,RL
864691136912580337,RL
864691135701244539,RL
864691135867754518,RL
864691136008431276,RL
864691136009507502,RL
864691135866010245,RL
864691136488258578,RL
864691135213998136,V1
864691135783161907,V1
864691136595350434,RL
864691135697884949,V1
864691135429479216,AL
864691135855577902,RL
864691135946018852,RL
864691136011274915,RL
864691135716017434,RL
864691136124845094,V1
864691136009288108,AL
864691135859579496,AL
864691135491474919,AL
864691135726331199,AL
864691135568972524,RL
864691136974418716,RL
864691135584579192,RL
864691136361511138,RL
864691136974670364,RL
864691136390566783,RL
864691136390566783,RL
864691136041689686,RL
864691135888495241,AL
864691135888495241,RL
864691135888495241,RL
864691135114003609,RL
864691135952692259,RL
864691135786067396,RL
864691135495426704,RL
864691135495426704,RL
864691136009032622,AL
864691136312301373,AL
864691135429601584,AL
864691135474645824,AL
864691135841947363,AL
864691135307106886,AL
864691135564665687,AL
864691135462943389,AL
864691135565269783,AL
864691136946845919,RL
864691135859382888,RL
864691135639825979,RL
864691135919104688,RL
864691136362033890,RL
864691136362033890,RL
864691135658732930,RL
864691134988423546,RL
864691136650608125,RL
864691136119262488,RL
864691135385220437,RL
864691135213877560,RL
864691136041023318,RL
864691136989971093,RL
864691135416552634,RL
864691135441482056,RL
864691136011879843,RL
864691135969163621,RL
864691136012158115,RL
864691136487433490,RL
864691135338279142,RL
864691136741426780,RL
864691135582400621,RL
864691135526813019,V1
864691135726635327,V1
864691135947762017,V1
864691135014209686,V1
864691136195196118,V1
864691136010921123,V1
864691135867642134,V1
864691136117097636,RL
864691137020705134,V1
864691136602794449,RL
864691135455026282,AL
864691136673716871,RL
864691135498156563,AL
864691135498156563,RL
864691135810145484,RL
864691136312802877,AL
864691136522503313,AL
864691135808309277,V1
864691136021297144,RL
864691136618028763,AL
864691136329627882,AL
864691134918336266,V1
864691135304416423,AL
864691135760617405,RL
864691135133456800,AL
864691136057352664,AL
864691136237513788,AL
864691136195036492,RL
864691135618651535,V1
864691135754617037,RL
864691135754617037,AL
864691136220478142,V1
864691134885557498,AL
864691135916238182,RL
864691135741360235,V1
864691136484053292,RL
864691135976968259,RL
864691135848594270,RL
864691135544405288,V1
864691135498308371,RL
864691136009258668,RL
864691134964699935,RL
864691134964699935,RL
864691136618469005,V1
864691137197884481,RL
864691134988424058,RL
864691136932446175,AL
864691136195077846,AL
864691135359425624,RL
864691135758932925,AL
864691135740522900,AL
864691135740522900,AL
864691135740522900,AL
864691135816427343,AL
864691135783215667,AL
864691136011810211,RL
864691135194985002,AL
864691136051698419,AL
864691135884766320,AL
864691136244120254,AL
864691135876013651,AL
864691135696891802,RL
864691135726371647,RL
864691135645495791,AL
864691136389164151,AL
864691135782952499,AL
864691134918384394,RL
864691136210342588,RL
864691136066723224,RL
864691135498548499,RL
864691135800741986,RL
864691136010907811,RL
864691135416509882,RL
864691134885741306,LM
864691136989970581,AL
864691135700096802,RL
864691135716104474,RL
864691135355540175,RL
864691136091819700,RL
864691136990971029,RL
864691135655070402,RL
864691135645342191,RL
864691135645342191,RL
864691136945855199,RL
864691136023721785,RL
864691135946447396,RL
864691136952783071,RL
864691136926253898,RL
864691136618145499,RL
864691135698356757,RL
864691136123707430,RL
864691136673953159,RL
864691135777083565,RL
864691135777083565,RL
864691135416808890,RL
864691135416808890,RL
864691136484088876,RL
864691136741413980,RL
864691135308074566,V1
864691134885864186,V1
864691135586220412,V1
864691136051924211,V1
864691136267372276,RL
864691135416496058,RL
864691136009511852,RL
864691136009511852,RL
864691136334765747,AL
864691135594246187,AL
864691135214035768,V1
864691136024618041,RL
864691135475935552,RL
864691136274879757,RL
864691135867697430,RL
864691134964443935,RL
864691135772798539,AL
864691136389219191,AL
864691135395164405,RL
864691135361022023,RL
864691135951989539,RL
864691135476741288,RL
864691136032598715,RL
864691136012101795,RL
864691136741532764,RL
864691135538572914,RL
864691135661494768,V1
864691135968906853,AL
864691135874286734,AL
864691136001850275,RL
864691136109828792,AL
864691135345875615,RL
864691134918345738,V1
864691135987917315,RL
864691135292983478,RL
864691135342158789,RL
864691136066697624,AL
864691135737932164,RL
864691135737932164,AL
864691135355153103,AL
864691135954879496,RL
864691135954879496,RL
864691135570325894,RL
864691135349519319,V1
864691135688047328,AL
864691135511671504,RL
864691135387710593,AL
864691136362747874,RL
864691135123100199,RL
864691136066631832,AL
864691136925601354,AL
864691135462420637,AL
864691135502188469,AL
864691136619343757,AL
864691136009321390,AL
864691136210082236,AL
864691135857146158,RL
864691135234167385,AL
864691135234167385,AL
864691135408374217,RL
864691135489390906,RL
864691135059143323,RL
864691135910713257,RL
864691135867737110,RL
864691136484052524,LM
864691135591350283,RL
864691135195149866,RL
864691136990522517,RL
864691136990522517,RL
864691135104701773,RL
864691136389377296,RL
864691134941194851,RL
864691136926540362,RL
864691135013011094,RL
864691135526549851,RL
864691135100317728,RL
864691135618722703,RL
864691136371159176,RL
864691135864869758,RL
864691135697775637,RL
864691135697775637,RL
864691135975577155,RL
864691135469258578,RL
864691135560606433,RL
864691135856717870,RL
864691135355528655,RL
864691135876662867,RL
864691136673975943,RL
864691136673975943,RL
864691135888888201,RL
864691135888888201,RL
864691136056882648,V1
864691136237258767,V1
864691136237258767,V1
864691135195071786,V1
864691135475700544,AL
864691135404641006,V1
864691135976624451,RL
864691135976624451,RL
864691135976624451,AL
864691135133458080,AL
864691135476575144,RL
864691135135451673,RL
864691135374533961,RL
864691136195032396,RL
864691135838393491,RL
864691135502677570,RL
864691136110004664,RL
864691136110004664,RL
864691135565147159,RL
864691135700899195,RL
864691135976532035,RL
864691134917714186,AL
864691136904238002,RL
864691136904238002,V1
864691136904238002,RL
864691135013908214,RL
864691135661368816,V1
864691135661368816,RL
864691135782544435,RL
864691135782544435,RL
864691136194613206,AL
864691136194613206,V1
864691136085008748,AL
864691136391393151,V1
864691136391393151,V1
864691135915343462,RL
864691135915343462,RL
864691135349160919,RL
864691135865700572,V1
864691136084747372,RL
864691136084747372,AL
864691136084747372,RL
864691135926592014,RL
864691135884569456,RL
864691135738655857,RL
864691136418979735,RL
864691135701418619,V1
864691135408181961,RL
864691135278902433,RL
864691135570073734,RL
864691136487135250,AL
864691136312029245,RL
864691135616427625,RL
864691135759253070,RL
864691135468906322,RL
864691135082308599,RL
864691135693655231,AL
864691135561010401,RL
864691136487864594,RL
864691135118458845,RL
864691137197623873,RL
864691135383993579,RL
864691135383993579,RL
864691135383993579,RL
864691135889251721,AL
864691136057255640,AL
864691135639740731,AL
864691135684798135,AL
864691135582333293,AL
864691136911879153,AL
864691135749110825,AL
864691135586228092,RL
864691135156854116,RL
864691135988227075,RL
864691135491529311,RL
864691136904296370,RL
864691135916149862,RL
864691135754777037,RL
864691135527105371,RL
864691136005442762,RL
864691135293076662,V1
864691135135291673,V1
864691135342323633,V1
864691135162983725,V1
864691136091276212,RL
864691135502257986,RL
864691135781502032,RL
864691135781502032,RL
864691135941436532,RL
864691135576044062,RL
864691135576044062,V1
864691136903585714,AL
864691135715969050,RL
864691135510719440,RL
864691135864553854,RL
864691135476612264,RL
864691135571683309,V1
864691135610558215,RL
864691135495347600,RL
864691136362711010,V1
864691136119378712,AL
864691136119378712,RL
864691135429822512,AL
864691135738034289,RL
864691135738034289,RL
864691135889163913,RL
864691135772366667,RL
864691135749133097,RL
864691135781403984,RL
864691135155894884,RL
864691135210883264,RL
864691135946561828,RL
864691135658547330,RL
864691135511519440,RL
864691135123274023,V1
864691135341981873,AL
864691135491346023,AL
864691135700579874,AL
864691135213985848,AL
864691137197376321,AL
864691136005335498,AL
864691136005335498,AL
864691136005335498,AL
864691136005335498,AL
864691135590541323,RL
864691136423339567,RL
864691136085047404,RL
864691136724450045,RL
864691135394207989,AL
864691135394207989,RL
864691135394207989,RL
864691135394207989,RL
864691135501772354,RL
864691135455049834,RL
864691135866851350,RL
864691135737708401,RL
864691135916269926,RL
864691135368092665,RL
864691136135715467,RL
864691135273147409,RL
864691135526930011,RL
864691136329812714,RL
864691137197867841,RL
864691137197867841,RL
864691135359120984,RL
864691135884988016,RL
864691135884988016,RL
864691136066210712,RL
864691135645020911,RL
864691135995381418,RL
864691135995381418,RL
864691135782686259,V1
864691135469024338,V1
864691136952245983,V1
864691136952245983,V1
864691136371341448,V1
864691135926952148,V1
864691135374393929,V1
864691135724717227,V1
864691136238336316,RL
864691135696684186,RL
864691135992286145,RL
864691135772628555,RL
864691135208588665,RL
864691135208588665,RL
864691135208588665,RL
864691135304258471,V1
864691135640039227,RL
864691135697860373,RL
864691135100604448,RL
864691135100604448,RL
864691135684159474,AL
864691135488426298,RL
864691134885801722,RL
864691135307563334,RL
864691135307563334,V1
864691135383940331,V1
864691135808472861,RL
864691135749099305,RL
864691136990728853,RL
864691136042006870,V1
864691136974639644,V1
864691135987910147,RL
864691136194912844,RL
864691136176281606,RL
864691135338740710,RL
864691136274035469,RL
864691136522571665,V1
864691136619436173,RL
864691135135756569,AL
864691136673873031,AL
864691135404716014,RL
864691135293048246,AL
864691135081988855,RL
864691135782702387,RL
864691136137746301,RL
864691135730543289,RL
864691135946156836,RL
864691135568917740,RL
864691136379970005,RL
864691135359571032,RL
864691135889044873,RL
864691135163326765,V1
864691135349531607,RL
864691135777852512,RL
864691135697613077,AL
864691136487507730,AL
864691136312835389,RL
864691134989325434,AL
864691134989325434,RL
864691135693242047,AL
864691136144482100,AL
864691136144482100,RL
864691136144482100,RL
864691135740166548,AL
864691135616575849,AL
864691135755848402,RL
864691136008695724,RL
864691135272598289,RL
864691135359558744,RL
864691135781814352,RL
864691136522398097,RL
864691136522398097,RL
864691135383351514,RL
864691135274403557,RL
864691135491460327,RL
864691135341263557,RL
864691136057352920,RL
864691136274201613,RL
864691135387624321,RL
864691135502779229,RL
864691135987966467,RL
864691135383018970,RL
864691136329179882,RL
864691136329179882,RL
864691135518265482,RL
864691135938190852,RL
864691135938190852,RL
864691135387675521,RL
864691136488165650,RL
864691136437484702,V1
864691135256856239,V1
864691135256856239,V1
864691134917606154,V1
864691135509189897,V1
864691135867398678,RL
864691136266620660,AL
864691135644885743,V1
864691135472963890,RL
864691135013329654,V1
864691136135263371,RL
864691134965288991,RL
864691134965288991,V1
864691136521831825,AL
864691135618635151,AL
864691136176280838,RL
864691135509800713,RL
864691135502515293,RL
864691135926520788,AL
864691135342178481,RL
864691135342178481,AL
864691136724831997,RL
864691135113792921,RL
864691135113792921,RL
864691135113792921,RL
864691135479093702,RL
864691135294059276,AL
864691136389281655,RL
864691135684335346,RL
864691135577657093,AL
864691135866526085,V1
864691135059450779,V1
864691135279073441,RL
864691135374379976,RL
864691135731113657,RL
864691135616341865,AL
864691135591193867,V1
864691136051042547,V1
864691135182811650,RL
864691135781827408,RL
864691135781827408,RL
864691135850882503,RL
864691136085266796,RL
864691136334665139,AL
864691135342140101,RL
864691135342140101,AL
864691135213268608,AL
864691135777192800,AL
864691135383192794,AL
864691136974432540,AL
864691135859642472,AL
864691135859642472,AL
864691135013366678,AL
864691135568181484,AL
864691135495170448,RL
864691135661371632,RL
864691135464448325,AL
864691135234089305,AL
864691135851605447,AL
864691135851605447,AL
864691135777623648,AL
864691135518374538,AL
864691135469312594,AL
864691135992744641,RL
864691135468822866,RL
864691136602707153,RL
864691136124613926,RL
864691135100975904,RL
864691135719688241,RL
864691136176121862,RL
864691136176121862,RL
864691135360810567,RL
864691136619454861,RL
864691136144249396,RL
864691135889283465,RL
864691136389673744,RL
864691135776896429,RL
864691135463412637,RL
864691135938534453,RL
864691135938534453,RL
864691135257012911,LM
864691135307517766,RL
864691135082772215,RL
864691135082772215,RL
864691136041875030,RL
864691136194466518,RL
