,Input Depth,Output Depth,Area Membership Root,Area Membership Post
20940,279.3716343772492,236.10738457259296,RL,RL
20941,281.4062626246613,236.10738457259296,V1,RL
20942,281.4062626246613,236.10738457259296,RL,RL
20943,114.40656109788455,236.10738457259296,RL,RL
20944,227.15697150296188,236.10738457259296,RL,RL
20945,115.10941365496832,236.10738457259296,AL,RL
20946,172.43439129456115,236.10738457259296,RL,RL
20947,314.146766110058,236.10738457259296,RL,RL
20948,314.146766110058,236.10738457259296,AL,RL
20949,314.146766110058,236.10738457259296,V1,RL
20950,207.9441676087209,236.10738457259296,RL,RL
20951,207.9441676087209,236.10738457259296,AL,RL
20952,207.9441676087209,236.10738457259296,RL,RL
20953,298.0762655337008,236.10738457259296,AL,RL
20954,234.0680738066241,236.10738457259296,RL,RL
20955,225.2647689537566,236.10738457259296,AL,RL
20956,225.2647689537566,236.10738457259296,RL,RL
20957,245.52750282603347,236.10738457259296,RL,RL
20958,191.47786209808274,236.10738457259296,RL,RL
20959,191.47786209808274,236.10738457259296,RL,RL
20960,247.6285468137258,236.10738457259296,V1,RL
20961,197.41397599376918,236.10738457259296,V1,RL
20962,199.3038667213786,236.10738457259296,V1,RL
20963,237.44783091076587,236.10738457259296,V1,RL
20964,111.66376331441553,236.10738457259296,RL,RL
20965,261.09546645401423,236.10738457259296,RL,RL
20966,189.2273688977203,236.10738457259296,AL,RL
20967,182.9416063511548,236.10738457259296,V1,RL
20968,218.89949796232844,236.10738457259296,RL,RL
20969,138.4888733557895,236.10738457259296,RL,RL
20970,138.4888733557895,236.10738457259296,RL,RL
20971,427.0807879222894,236.10738457259296,RL,RL
20972,242.97681099821227,236.10738457259296,AL,RL
20973,242.97681099821227,236.10738457259296,V1,RL
20974,221.23351691115164,236.10738457259296,V1,RL
20975,158.39025359765503,236.10738457259296,V1,RL
20976,196.35398869632633,236.10738457259296,V1,RL
20977,196.35398869632633,236.10738457259296,AL,RL
20978,196.35398869632633,236.10738457259296,RL,RL
20979,239.5395687367096,236.10738457259296,V1,RL
20980,180.52047933121042,236.10738457259296,AL,RL
20981,125.04345713285305,236.10738457259296,AL,RL
20982,337.3534249877659,230.84707207690093,RL,LM
20983,337.3534249877659,230.84707207690093,RL,LM
20984,176.4703836775999,230.84707207690093,RL,LM
20985,176.4703836775999,230.84707207690093,V1,LM
20986,176.4703836775999,230.84707207690093,V1,LM
20987,169.21396778360878,230.84707207690093,V1,LM
20988,221.23351691115164,230.84707207690093,V1,LM
20989,254.69378032187075,230.84707207690093,RL,LM
20990,175.74192445686617,230.84707207690093,AL,LM
20991,211.1785219781014,230.84707207690093,AL,LM
20992,211.1785219781014,230.84707207690093,V1,LM
20993,211.1785219781014,230.84707207690093,RL,LM
20994,425.5303723556542,230.84707207690093,RL,LM
20995,246.2851520865651,230.84707207690093,RL,LM
20996,246.2851520865651,230.84707207690093,RL,LM
20997,261.6821933123222,230.84707207690093,RL,LM
20998,245.52750282603347,230.84707207690093,V1,LM
20999,283.22592294833396,230.84707207690093,V1,LM
21000,283.22592294833396,230.84707207690093,RL,LM
21001,208.6039862637659,230.84707207690093,RL,LM
21002,208.6039862637659,230.84707207690093,RL,LM
21003,208.6039862637659,230.84707207690093,RL,LM
21004,208.6039862637659,230.84707207690093,V1,LM
21005,97.41222761897423,230.84707207690093,V1,LM
21006,375.1177404534529,230.84707207690093,V1,LM
21007,375.1177404534529,230.84707207690093,V1,LM
21008,375.1177404534529,230.84707207690093,V1,LM
21009,375.1177404534529,230.84707207690093,V1,LM
21010,302.46291871383977,230.84707207690093,AL,LM
21011,340.6078939959604,230.84707207690093,V1,LM
21012,405.7716501529916,331.86742098048126,RL,AL
21013,296.90902529852474,331.86742098048126,V1,AL
21014,355.09529311266783,331.86742098048126,RL,AL
21015,286.64241453037477,331.86742098048126,RL,AL
21016,286.64241453037477,331.86742098048126,AL,AL
21017,306.7210176520914,331.86742098048126,V1,AL
21018,282.01067823666466,331.86742098048126,V1,AL
21019,219.0262889003363,331.86742098048126,V1,AL
21020,293.2010927330573,322.8819507941308,AL,RL
21021,286.3054824785048,322.8819507941308,RL,RL
21022,211.74423822187265,322.8819507941308,AL,RL
21023,211.74423822187265,322.8819507941308,RL,RL
21024,216.65195367769763,322.8819507941308,RL,RL
21025,216.65195367769763,322.8819507941308,AL,RL
21026,360.49444740367466,322.8819507941308,RL,RL
21027,264.0651418876721,322.8819507941308,RL,RL
21028,489.0701596277841,322.8819507941308,AL,RL
21029,274.0307736963945,322.8819507941308,RL,RL
21030,493.3764662092146,322.8819507941308,V1,RL
21031,359.25440500789097,323.67994708301995,RL,RL
21032,276.2341000473658,323.67994708301995,V1,RL
21033,397.4914026939418,323.67994708301995,V1,RL
21034,397.4914026939418,323.67994708301995,RL,RL
21035,296.90902529852474,323.67994708301995,RL,RL
21036,346.91206727956916,323.67994708301995,RL,RL
21037,289.51732233780024,323.67994708301995,RL,RL
21038,381.5947729087959,323.67994708301995,RL,RL
21039,276.7228520088664,323.67994708301995,V1,RL
21040,276.7228520088664,323.67994708301995,RL,RL
21041,289.51732233780024,321.77722411264693,AL,RL
21042,189.50539994635648,301.2824987778937,AL,RL
21043,189.50539994635648,301.2824987778937,V1,RL
21044,189.50539994635648,301.2824987778937,RL,RL
21045,374.0309900548183,301.2824987778937,RL,RL
21046,374.0309900548183,301.2824987778937,RL,RL
21047,263.712429204051,308.2140053564992,RL,V1
21048,309.88095084830576,308.2140053564992,RL,V1
21049,331.4982926779484,308.2140053564992,V1,V1
21050,331.4982926779484,308.2140053564992,V1,V1
21051,232.90435965246283,308.2140053564992,V1,V1
21052,232.51488384337614,308.2140053564992,V1,V1
21053,232.51488384337614,308.2140053564992,RL,V1
21054,232.51488384337614,308.2140053564992,V1,V1
21055,302.9299932656134,308.2140053564992,V1,V1
21056,274.7409961724601,308.2140053564992,V1,V1
21057,310.2031144146453,308.2140053564992,V1,V1
21058,335.40344817181426,308.2140053564992,RL,V1
21059,335.40344817181426,308.2140053564992,RL,V1
21060,126.56167697556917,323.5977804120427,RL,V1
21061,326.30621599480514,323.5977804120427,RL,V1
21062,284.4412270621119,323.5977804120427,RL,V1
21063,240.20288482520306,323.5977804120427,V1,V1
21064,293.2010927330573,323.5977804120427,V1,V1
21065,293.2010927330573,323.5977804120427,V1,V1
21066,332.80197694414346,323.5977804120427,RL,V1
21067,332.80197694414346,323.5977804120427,RL,V1
21068,345.9922516806144,323.5977804120427,V1,V1
21069,335.40344817181426,323.5977804120427,RL,V1
21070,335.40344817181426,323.5977804120427,V1,V1
21071,242.0910992451206,323.5977804120427,V1,V1
21072,206.13970969802858,323.5977804120427,V1,V1
21073,309.88095084830576,323.5977804120427,V1,V1
21074,320.90801497465446,323.5977804120427,RL,V1
21075,374.56358595138084,323.5977804120427,V1,V1
21076,374.56358595138084,323.5977804120427,V1,V1
21077,384.8292137476202,323.5977804120427,V1,V1
21078,324.6585475147104,286.9684219346812,V1,RL
21079,245.99148575098621,286.9684219346812,V1,RL
21080,312.9411453170895,286.9684219346812,V1,RL
21081,374.56358595138084,286.9684219346812,V1,RL
21082,374.56358595138084,286.9684219346812,RL,RL
21083,263.712429204051,286.9684219346812,RL,RL
21084,221.59929523202015,286.9684219346812,RL,RL
21085,221.59929523202015,286.9684219346812,RL,RL
21086,221.59929523202015,286.9684219346812,RL,RL
21087,221.59929523202015,286.9684219346812,V1,RL
21088,548.6264102244168,286.9684219346812,V1,RL
21089,301.94419638057235,302.83776927522916,V1,V1
21090,324.68005040531835,302.83776927522916,V1,V1
21091,324.68005040531835,302.83776927522916,RL,V1
21092,298.0966125135108,302.83776927522916,RL,V1
21093,223.12306123424236,302.83776927522916,RL,V1
21094,467.9388526581628,296.90902529852474,RL,RL
21095,327.44750368855654,296.90902529852474,RL,RL
21096,263.712429204051,296.90902529852474,V1,RL
21097,309.88095084830576,296.90902529852474,RL,RL
21098,184.3301738630628,296.90902529852474,AL,RL
21099,184.3301738630628,296.90902529852474,RL,RL
21100,240.54131971913338,296.90902529852474,AL,RL
21101,233.0203707609721,296.90902529852474,RL,RL
21102,219.0262889003363,296.90902529852474,RL,RL
21103,176.34382455384412,296.90902529852474,V1,RL
21104,372.41022949398,296.90902529852474,RL,RL
21105,247.2539561874114,289.68529687777993,V1,RL
21106,247.2539561874114,289.68529687777993,RL,RL
21107,398.9393905524896,289.68529687777993,V1,RL
21108,330.9865068629564,289.68529687777993,V1,RL
21109,488.8698440190769,289.68529687777993,RL,RL
21110,337.01481557471647,289.68529687777993,RL,RL
21111,238.98636750549375,289.68529687777993,RL,RL
21112,342.9183862884774,289.68529687777993,RL,RL
21113,342.9183862884774,289.68529687777993,RL,RL
21114,189.5500528609538,289.9943682662809,RL,RL
21115,360.49444740367466,289.9943682662809,RL,RL
21116,240.20288482520306,289.9943682662809,RL,RL
21117,293.2010927330573,289.9943682662809,RL,RL
21118,390.98306996365875,289.9943682662809,RL,RL
21119,219.0262889003363,289.9943682662809,RL,RL
21120,468.3828063602575,289.9943682662809,RL,RL
21121,229.033249655839,289.9943682662809,RL,RL
21122,280.8239286487806,289.9943682662809,RL,RL
21123,280.8239286487806,289.9943682662809,RL,RL
21124,153.3145630751064,289.9943682662809,RL,RL
21125,285.7097666886564,289.9943682662809,RL,RL
21126,299.7329224185921,289.9943682662809,RL,RL
21127,327.44750368855654,292.5770542315673,V1,RL
21128,335.40344817181426,292.5770542315673,V1,RL
21129,206.25378509051498,292.5770542315673,V1,RL
21130,260.17995726804315,292.5770542315673,V1,RL
21131,222.83500046027808,292.5770542315673,V1,RL
21132,276.8910573096106,292.5770542315673,V1,RL
21133,374.56358595138084,292.5770542315673,V1,RL
21134,374.56358595138084,292.5770542315673,V1,RL
21135,247.2539561874114,292.5770542315673,RL,RL
21136,469.33793953775063,289.63581768004906,V1,V1
21137,254.87825747694967,289.63581768004906,RL,V1
21138,254.87825747694967,289.63581768004906,RL,V1
21139,408.62869679457816,289.63581768004906,RL,V1
21140,548.6264102244168,289.63581768004906,RL,V1
21141,548.6264102244168,289.63581768004906,AL,V1
21142,548.6264102244168,289.63581768004906,RL,V1
21143,190.45712321333266,289.63581768004906,RL,V1
21144,239.26725994693018,289.63581768004906,AL,V1
21145,257.37869030181486,289.63581768004906,RL,V1
21146,278.34390115234635,289.63581768004906,RL,V1
21147,312.9411453170895,289.63581768004906,RL,V1
21148,323.5977804120427,289.63581768004906,RL,V1
21149,270.98580976141403,289.63581768004906,RL,V1
21150,344.8169763114979,289.63581768004906,RL,V1
21151,126.56167697556917,287.7012745645861,RL,RL
21152,349.1162890795196,287.7012745645861,RL,RL
21153,309.88095084830576,287.7012745645861,AL,RL
21154,258.4357875588909,287.7012745645861,AL,RL
21155,121.44904933517991,287.7012745645861,RL,RL
21156,320.0508577474566,320.99289822036724,RL,RL
21157,402.8134484113574,320.99289822036724,V1,RL
21158,352.59980168794647,320.99289822036724,AL,RL
21159,288.79929654204653,340.82635987989204,AL,AL
21160,247.2539561874114,340.82635987989204,AL,AL
21161,355.09529311266783,340.82635987989204,AL,AL
21162,377.691467188253,340.82635987989204,V1,AL
21163,295.9914642260326,340.82635987989204,V1,AL
21164,337.01481557471647,340.82635987989204,V1,AL
21165,548.5030031830785,340.82635987989204,V1,AL
21166,256.90190430840926,340.82635987989204,V1,AL
21167,258.4357875588909,340.82635987989204,V1,AL
21168,349.1162890795196,340.82635987989204,RL,AL
21169,372.27843933395104,346.4923611636407,RL,RL
21170,402.9807009679892,346.4923611636407,RL,RL
21171,357.35647914634126,346.4923611636407,RL,RL
21172,286.666317292254,346.4923611636407,RL,RL
21173,400.41657003106707,346.4923611636407,RL,RL
21174,400.41657003106707,346.4923611636407,RL,RL
21175,467.9388526581628,346.4923611636407,RL,RL
21176,422.604801318877,346.4923611636407,AL,RL
21177,371.9579526020471,346.4923611636407,RL,RL
21178,404.9282206175363,346.4923611636407,AL,RL
21179,166.80084619655037,346.4923611636407,AL,RL
21180,327.44750368855654,346.4923611636407,V1,RL
21181,332.451922486637,346.4923611636407,RL,RL
21182,332.451922486637,346.4923611636407,V1,RL
21183,294.8887602567592,346.4923611636407,RL,RL
21184,477.6706156370068,346.4923611636407,V1,RL
21185,366.90437025621236,346.4923611636407,RL,RL
21186,366.90437025621236,346.4923611636407,RL,RL
21187,313.91682706084646,346.4923611636407,V1,RL
21188,313.91682706084646,346.4923611636407,V1,RL
21189,211.74423822187265,346.4923611636407,V1,RL
21190,211.74423822187265,346.4923611636407,V1,RL
21191,371.4793444293971,346.4923611636407,V1,RL
21192,176.32509816682438,346.4923611636407,V1,RL
21193,206.5119301541262,346.4923611636407,V1,RL
21194,370.8169826652478,346.4923611636407,V1,RL
21195,370.8169826652478,346.4923611636407,V1,RL
21196,188.7534151228044,346.4923611636407,RL,RL
21197,130.4055029473636,346.4923611636407,V1,RL
21198,130.4055029473636,346.4923611636407,RL,RL
21199,276.5315815733451,346.4923611636407,V1,RL
21200,379.3532681132302,346.4923611636407,V1,RL
21201,131.9604551610031,346.4923611636407,V1,RL
21202,380.91466509581807,346.4923611636407,V1,RL
21203,378.5327573142559,346.4923611636407,V1,RL
21204,335.40344817181426,289.03212563162504,V1,RL
21205,230.7270738925916,289.03212563162504,RL,RL
21206,204.7009415317857,289.03212563162504,RL,RL
21207,489.0701596277841,289.03212563162504,RL,RL
21208,261.1011600653042,289.03212563162504,RL,RL
21209,194.31875305583276,289.03212563162504,RL,RL
21210,214.43394478389604,289.03212563162504,AL,RL
21211,214.43394478389604,289.03212563162504,RL,RL
21212,214.43394478389604,289.03212563162504,V1,RL
21213,214.43394478389604,289.03212563162504,RL,RL
21214,271.67580248165535,289.03212563162504,AL,RL
21215,240.74328246122198,289.03212563162504,V1,RL
21216,378.7542575298751,289.03212563162504,V1,RL
21217,121.44904933517991,289.03212563162504,AL,RL
21218,294.0393193530619,289.8830980249494,RL,AL
21219,310.2031144146453,289.8830980249494,AL,AL
21220,319.4187841120262,289.8830980249494,RL,AL
21221,190.45712321333266,289.8830980249494,RL,AL
21222,199.77941191477427,289.8830980249494,AL,AL
21223,199.77941191477427,289.8830980249494,RL,AL
21224,310.13317312009417,289.8830980249494,RL,AL
21225,310.13317312009417,289.8830980249494,RL,AL
21226,327.44750368855654,289.8830980249494,AL,AL
21227,309.88095084830576,289.8830980249494,RL,AL
21228,216.65195367769763,289.8830980249494,RL,AL
21229,216.65195367769763,289.8830980249494,RL,AL
21230,92.96439131505997,289.8830980249494,AL,AL
21231,299.7329224185921,289.8830980249494,RL,AL
21232,370.8169826652478,289.8830980249494,RL,AL
21233,531.5780603740274,421.250741879228,RL,RL
21234,504.7615032297682,421.250741879228,AL,RL
21235,404.3774754992373,421.250741879228,RL,RL
21236,175.0077424505321,421.250741879228,RL,RL
21237,175.0077424505321,421.250741879228,V1,RL
21238,129.23066045220946,421.250741879228,V1,RL
21239,313.91682706084646,324.9454232035662,RL,V1
21240,335.40344817181426,324.9454232035662,RL,V1
21241,335.40344817181426,324.9454232035662,V1,V1
21242,335.40344817181426,324.9454232035662,V1,V1
21243,335.40344817181426,324.9454232035662,V1,V1
21244,335.40344817181426,324.9454232035662,AL,V1
21245,335.40344817181426,324.9454232035662,V1,V1
21246,335.40344817181426,324.9454232035662,RL,V1
21247,346.91206727956916,324.9454232035662,RL,V1
21248,327.48467051367396,324.9454232035662,V1,V1
21249,225.7346767775077,324.9454232035662,V1,V1
21250,213.56774238351227,324.9454232035662,RL,V1
21251,213.56774238351227,324.9454232035662,V1,V1
21252,223.5693272846769,324.9454232035662,RL,V1
21253,203.22564047409787,324.9454232035662,V1,V1
21254,247.2966728592418,324.9454232035662,RL,V1
21255,166.80084619655037,324.9454232035662,V1,V1
21256,310.13317312009417,324.9454232035662,RL,V1
21257,310.13317312009417,324.9454232035662,V1,V1
21258,227.3967376375597,324.9454232035662,AL,V1
21259,227.3967376375597,324.9454232035662,AL,V1
21260,489.0701596277841,324.9454232035662,AL,V1
21261,489.0701596277841,324.9454232035662,RL,V1
21262,333.2821150261891,324.9454232035662,V1,V1
21263,387.89053495289136,423.67851630806246,RL,RL
21264,401.45982289915844,423.67851630806246,AL,RL
21265,487.41942974866663,423.67851630806246,V1,RL
21266,235.6292692027579,423.67851630806246,V1,RL
21267,87.14714992068306,423.67851630806246,RL,RL
21268,352.86479943410893,423.67851630806246,RL,RL
21269,294.8887602567592,423.67851630806246,RL,RL
21270,175.0077424505321,423.67851630806246,RL,RL
21271,175.0077424505321,423.67851630806246,V1,RL
21272,420.5333515973783,423.67851630806246,AL,RL
21273,233.9460523833604,423.67851630806246,RL,RL
21274,455.31489997831284,423.67851630806246,RL,RL
21275,188.78832794820292,423.67851630806246,RL,RL
21276,224.27434789877972,419.27122809221567,RL,RL
21277,473.2968519947646,419.27122809221567,RL,RL
21278,473.2968519947646,419.27122809221567,AL,RL
21279,473.2968519947646,419.27122809221567,RL,RL
21280,473.2968519947646,419.27122809221567,RL,RL
21281,473.2968519947646,419.27122809221567,V1,RL
21282,473.2968519947646,419.27122809221567,RL,RL
21283,422.4622880977387,419.27122809221567,RL,RL
21284,328.98615487355096,419.27122809221567,AL,RL
21285,387.5205106746356,419.27122809221567,RL,RL
21286,219.59347828511363,419.27122809221567,AL,RL
21287,500.5892986299627,419.27122809221567,RL,RL
21288,360.1826010918171,419.27122809221567,AL,RL
21289,376.89133201665544,419.27122809221567,RL,RL
21290,353.1077733660257,419.27122809221567,RL,RL
21291,456.0770588185138,419.27122809221567,RL,RL
21292,149.0735725648037,419.27122809221567,RL,RL
21293,276.8441217477278,419.27122809221567,RL,RL
21294,449.5836096907715,419.27122809221567,RL,RL
21295,245.0873632608513,419.27122809221567,RL,RL
21296,447.4391562222111,419.27122809221567,RL,RL
21297,445.9365440723589,419.27122809221567,RL,RL
